place_id,place_name,city,category,place_url,review_id,reviewer,reviewer_profile_url,rating,date_relative,review_text,was_translated,original_confirmed,text_truncated,scraped_at
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT25aUGJqSTNPSGRvYWtOeU0yNTVkM2hGUTBkZk9YYxAB,Tahir Alhazoom,https://www.google.com/maps/contrib/115431281275895256936/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT210RmMwdFRWRzVFUW0xTlpGaFhiVmxVZW5kRFoyYxAB,MOHAMED ِALMISRIY,https://www.google.com/maps/contrib/113769776846382805132/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2pBdFpIUXlTR1pWT0RGblQyTmtWa2R1TkVGNk1FRRAB,قناة عبدالهادي عرفة التعليمية,https://www.google.com/maps/contrib/112913735153812166243/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2pScGVFeFFiVlV6Y3pCcE1UUnpOR2R0TkRKTE1tYxAB,sas asa,https://www.google.com/maps/contrib/103377933295304389684/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT21FMmMxVkhiaTA0TjJGQ2JYVk1MVlZEYVZCaVpIYxAB,عباس القيسي,https://www.google.com/maps/contrib/118322396680750735248/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2tOWU4yNXhkV2cwYVRKVGNrNWZVR0pyY0U1NVFtYxAB,كروم هزازي,https://www.google.com/maps/contrib/110478225656190929812/reviews?hl=en,5,4 months ago,روعه,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2xKbFRsWjNlR1puV2xKdlJGazBNa2RQVFZZNWNHYxAB,Tamer Moussa,https://www.google.com/maps/contrib/113617873892932206408/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT21weE1WSnVZbEJ0VGkxa2FtUnJTMmxmTVRWU1IwRRAB,FAHAD ALSULAIH,https://www.google.com/maps/contrib/110199369092799233149/reviews?hl=en,5,4 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2pKclRETmxhM0ZOYTJKV2JXeFJhbEJsU1RBNE9XYxAB,ابراهيم المحسن,https://www.google.com/maps/contrib/106803428201510864539/reviews?hl=en,5,5 months ago,رائع جدا,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2xJeE1XeDNiSFpXVDFOQll6ZzNSbTVWYmpKWmJuYxAB,عبدالسلام شمسان الدبعي,https://www.google.com/maps/contrib/105951023462200004986/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2pseUxXMDJTM2x0WlRKbVMyTkNTM0oxTmxkeU1HYxAB,bandar mst,https://www.google.com/maps/contrib/101849614287304429650/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,ChZDSUhNMG9nS0VJQ0FnSUMybVpTaUpREAE,ali al ahmari,https://www.google.com/maps/contrib/106703618369182606587/reviews?hl=en,5,Edited 5 months ago,كورنيش جميل للجسات العائلية ولعب الاطفال كان فطور رائع تقبل الله طاعتكم,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT20xMFZuTjZOMDlUT0dSSVl6TjBUbHBYY1RKR1ZWRRAB,Meshal Aldosarry,https://www.google.com/maps/contrib/113662664443448454712/reviews?hl=en,5,5 months ago,مناسب للعائلات,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2tReFltZHhYM0ZOUjNSbFdtbGZaRnBYTWtkVmRVRRAB,Arman khan,https://www.google.com/maps/contrib/108543098429187246257/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT20xdWFsaFVXRXN4VVVkMVFWUkxVamhUTVV4dGVYYxAB,Abo Ahmed,https://www.google.com/maps/contrib/107503512814499331489/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2tScmNWQTJUblZuYXpCbk4yMDBhSEYxV1hselRtYxAB,ابو الهيثم الجعمي,https://www.google.com/maps/contrib/111053918228892778270/reviews?hl=en,5,5 months ago,مكان اكثر من رائع,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2tGeE5VTlBNbWRPUmpkdmFUTmthRlI2U0hwc1ZuYxAB,أسواق نخبة المكان,https://www.google.com/maps/contrib/118037749785803941123/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2pCNFQycDRkVEJoWjBWaVVGVklUakI0TVdwTVkxRRAB,Amin Abdelkawi,https://www.google.com/maps/contrib/100833710275968222495/reviews?hl=en,5,5 months ago,مكان رائع للعائلات يمتزج فيه جمال الطبيعة والخضرة والاهتمام بكل التفاصيل,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT21seVFtTkJPVGx2ZHpBeGJsVllja3RDY2xoS0xVRRAB,abo-battal,https://www.google.com/maps/contrib/115276498857302268049/reviews?hl=en,1,5 months ago,مكان جميل,True,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2xST01uUTBiWE5TT1dOV1JtRm1NMEpwYmpWbldGRRAB,Ahmed Abdulrahman,https://www.google.com/maps/contrib/106839117398377450429/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT25OSVQycGljMjR5VVdoM1RGcHNkbnBUYkhkSWNuYxAB,عبدربه الجروي,https://www.google.com/maps/contrib/111949644781506077084/reviews?hl=en,5,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2xaVGVISktiRk5xV0hka2RWZFZkRlpPYUdsVFlVRRAB,hussain ali,https://www.google.com/maps/contrib/107079506921342301413/reviews?hl=en,3,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT21KRVREVnZlRzVvTjBGSU5rczRhbTVhZGtSMlYwRRAB,Abdulmajeed Alzahrani,https://www.google.com/maps/contrib/106737127161370628970/reviews?hl=en,3,5 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT2t0NWJFTmpaRk4zUjFkQlZIWkZYMDl4Y2xrMU9XYxAB,Mohd Hasnain,https://www.google.com/maps/contrib/107704821955621297175/reviews?hl=en,5,6 months ago,Good,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT25GeFpVMXBjMFV5UkZGUlowRndiRVpIUTNrNVUzYxAB,Ahmed Hegazy,https://www.google.com/maps/contrib/104176059711757754716/reviews?hl=en,5,6 months ago,,False,True,False,2026-09-25
P03,الواجهة البحرية,الدمام,كورنيش,https://maps.app.goo.gl/E5ZBjcN8sv3pc3Jh8,Ci9DQUlRQUNvZENodHljRjlvT25OWU5WcHdNVjl6Tlhod1JuRnJkMVJUZDNWdE0yYxAB,رحال 2021,https://www.google.com/maps/contrib/110837260975147675805/reviews?hl=en,3,6 months ago,دورات مياة بعيده,True,True,False,2026-09-25
