place_id,place_name,city,category,place_url,review_id,reviewer,reviewer_profile_url,rating,date_relative,review_text,was_translated,original_confirmed,text_truncated,scraped_at
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25oVGQzcHFOV2w1ZEdkWFN6aEplR2QxVFU1dWNYYxAB,ABO YOSOF SRACO STORES,https://www.google.com/maps/contrib/105062062351929082420/reviews?hl=en,3,6 days ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xWMFdHc3hUMHhxTWtGbllUaHVVRTF0YTFjNVNFRRAB,Ashna Mary,https://www.google.com/maps/contrib/109555947306211303198/reviews?hl=en,5,6 days ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25adVJHOHROSE5PTnpkQldubDBTazU0YVZReU5WRRAB,شقق نور الدمام المفروشه,https://www.google.com/maps/contrib/114315558780540605836/reviews?hl=en,5,Edited a week ago,تجربه رائعه ومكان جميل يمزج الحياه المعاصره وتراث الشعبي العريق,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2w5WlpHRTJWSGxoWTJWeWNIZG1iMEpHUlZoT1EwRRAB,mnoalh almoteri,https://www.google.com/maps/contrib/103392703395511033785/reviews?hl=en,5,a week ago,واجهه جميله وجديده وبتكون اروع بالشتاء♥️♥️,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21abE9HTjRSMGx0TFRWamRqTk9UVlJWWkVSRFNWRRAB,سعيدالقحطاني,https://www.google.com/maps/contrib/116148835731055558708/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xCbmIyTldha2x6WlhWdllVZHRSelp3VUZCelNWRRAB,Saa D,https://www.google.com/maps/contrib/104992374089663124160/reviews?hl=en,5,a week ago,تعيد فيها التاريخ وماضيك الجميل,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT20xSFlXSnFWa290Y0RCNmJTMWFUSGRqYUc5cmVtYxAB,Shaikh Sajid,https://www.google.com/maps/contrib/116207029309161743755/reviews?hl=en,5,a week ago,good  Mia mia,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2sxcFVHRnNNV1JZZG1SVWExWlZPQzFCUW14UmRsRRAB,Hello Mister,https://www.google.com/maps/contrib/102869850272457878158/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tSSVpXRTFaVUphZUVoNVIwcEhPWEV4WXpkNlRsRRAB,‫محمد الشهري (أبو بكر)‬‎,https://www.google.com/maps/contrib/116493654588444582628/reviews?hl=en,5,a week ago,مكان تراثي جميل وخدمة رائعة,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xaR1VGUjBSbTV0WDBvdFNWYzBXRFpoV0RsRE5YYxAB,Boon Al,https://www.google.com/maps/contrib/108819045284181736086/reviews?hl=en,3,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2podmNEUlZUM04zYlhSSGNXd3lZbHBzWkdzeU5YYxAB,ahmed zakaria,https://www.google.com/maps/contrib/105126474374427103664/reviews?hl=en,4,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pBMWIzYzNORUZKU2xGcVoxaHFXVmt4TkRKeGNXYxAB,عبدالله الشهراني,https://www.google.com/maps/contrib/118041270545552503750/reviews?hl=en,3,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pjMllTMTFXSFIxZFZBdFEyNXpNbkIyVGtGbWJtYxAB,مجيد عارف,https://www.google.com/maps/contrib/108120537677007814031/reviews?hl=en,1,a week ago,"الاكل زين لكن التكييف سيء جدا يواكبون التراث بحذافيره
ما شاء الله",True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25wWVdIRjNhREJOUTNGS2JWcE5SSG8wTjBOemEwRRAB,سميره عبدالله,https://www.google.com/maps/contrib/111684133860473066736/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21vMlEzVkJUVFZ3Y2xsYVMwWmhUVmhRYlZvMmNIYxAB,Abdullah Asad Malik,https://www.google.com/maps/contrib/103714959029239651759/reviews?hl=en,5,a week ago,"It was really nice
Beautiful culture of Old Saudi Arabia",False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pnM1ZVcGZVM1paV0ZJNWJWUkhaSGxvUjNkTllrRRAB,M Althani,https://www.google.com/maps/contrib/118409818708312354110/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pRMGVuSTRkR2xmZDB0MlNXcG5WSGQwVGkxeVYzYxAB,بدر السوادي,https://www.google.com/maps/contrib/115778587667284505277/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pCNVVVUjJTbmx3VWtGTmFEWXRjMlEyVjFOSVJWRRAB,Just a random person,https://www.google.com/maps/contrib/116282554217068772978/reviews?hl=en,4,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xCMU5IcFplbFF5UzBOTloyVlhNMkptTm1WVFlXYxAB,Ghulam Mudassar,https://www.google.com/maps/contrib/114296900223781020031/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,ChdDSUhNMG9nS0VJQ0FnSUNHdXJUaHJnRRAB,علي بن محسن الطوهري,https://www.google.com/maps/contrib/103335074919635406299/reviews?hl=en,5,Edited a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xaWVdrcElZbUl0YkZKM01uRkxPRkJYYTNOaGFGRRAB,مؤسسة منصور العرفج,https://www.google.com/maps/contrib/114831811912041352651/reviews?hl=en,5,a week ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21acWMzSmFSbXM1T1V0VmVFWmhTaTFmWDBzM1VXYxAB,ابـو احـمـد,https://www.google.com/maps/contrib/105172597557970155439/reviews?hl=en,5,a week ago,اكلهم لذيذ بس الاسعار مرتفعه,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21adFNqbFBiVTA0U2pSSk9HeEZWVFYxYzJaTWNXYxAB,صالح الوادعي,https://www.google.com/maps/contrib/114316974417349419456/reviews?hl=en,5,2 weeks ago,مكان رائع جدآ ومشرف للشرقيه والمملكه كافه,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25CbU1rdFBUM1ZHVDNoaU9XUlhRbkZyTTA5c2NuYxAB,Zhari Krishna,https://www.google.com/maps/contrib/103613765761288604106/reviews?hl=en,5,2 weeks ago,Did my filming here for Saudi National Day. The food was great. Amir gave an excellent service. Get the chicken kabsa and qorsan meat,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pSbE0xRXdUMVZDWTJGbFJUSlpPSEJST1dVMFZrRRAB,ABO RASHID,https://www.google.com/maps/contrib/117130937312128652256/reviews?hl=en,5,2 weeks ago,"المطعم رائع ونظيف وسيرفس ممتاز
وفي الشيف السعودية بوابة (3) من 6 الصبح الى 12
انصح بعد زيارة في وقت الرطوبة والحر الشديد",True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21wNlNHeHBOWFJFTkZsb05GcE9OMWxaVWxoTVdsRRAB,AbAmZ,https://www.google.com/maps/contrib/109849980556337512586/reviews?hl=en,5,2 weeks ago,Excellent place for family gathering,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2poUFYzcGlhSE5MVTAwNFFtUjRaMHhFWlhaTFkzYxAB,وسيم الً محفوظ,https://www.google.com/maps/contrib/111129604150896101991/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT201MFJsVjZha1pUVWpoRWJtZExjRGRsTTFwTGJWRRAB,Agnez Flo,https://www.google.com/maps/contrib/114301926274953146623/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25Oc2NtUk5iRGt4VWtWWlQzbG1TblptTUVwNlltYxAB,salma nadhar,https://www.google.com/maps/contrib/112208805018106999318/reviews?hl=en,4,2 weeks ago,الدخول بدون تذكره مجانا,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25SWmMwUldMVFphWkhSRlIwWm1kRGRaYmprd2QzYxAB,혜인,https://www.google.com/maps/contrib/107567880019417454905/reviews?hl=en,3,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25OQldqZzFlWGhLVm5aNmNHYzJWbk50WDAxZldHYxAB,--,https://www.google.com/maps/contrib/110759472206631176682/reviews?hl=en,1,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25kNWFIWnNVVU5DTTJzdFFUZGtNVGRxU0V4M1RHYxAB,S. Alajmi (Al Ajmi),https://www.google.com/maps/contrib/102004940895640845743/reviews?hl=en,4,2 weeks ago,جميل جدا وجلسات متنوعة عائلية وللشباب والمجموعات.. مع ملاحظة أن أغلب الأكلات شعبية وطلبي وصلني غير ساخن.,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21jeU5uRXdNVVJNUm1SdlYzb3RTSFozVTA5dWQzYxAB,زامل الدوسري,https://www.google.com/maps/contrib/114977301863312873594/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tobmJYTndibGhaUjBsSGJuSjJSakZTTUhKWlRsRRAB,『قروب للخدمات العامة』,https://www.google.com/maps/contrib/107873536728509690500/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2twVk5VY3lOekZLWTFCRWEySk1WMDkzVTNGVVNYYxAB,Mehar Shaban,https://www.google.com/maps/contrib/114700763597600518149/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xOeE9EVjRYMjF1YURKTk1tZEhWWFpDWVMxRkxWRRAB,Jaber Al-haddad,https://www.google.com/maps/contrib/106155004836561052244/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pkcVMzSnpXVkpuTFVWeWRFZFNVR1YxYjFNME9WRRAB,Ghadahmaash Maash,https://www.google.com/maps/contrib/111303364605156188069/reviews?hl=en,2,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2sxaVZsWnpSMkV0WmtoR2FqZE5ObkpOVm1OclptYxAB,Abdullah Alfarhan,https://www.google.com/maps/contrib/106669965154678760683/reviews?hl=en,2,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xoMFdIWjFVM2RzYlRaclgwUkpkRmh2TjFSSVlWRRAB,محمد العجمي,https://www.google.com/maps/contrib/105121766200088836055/reviews?hl=en,5,2 weeks ago,"ما شاءالله المكان جميل جدا جدا ويستحق الزياره فيه جميع الاركان ما بين القديم و الحاضر و مكان جدا جدا كلاسيك + المتحف عجيب جدا
الملاحظات :
1- التكيف شوي خفيف
2- السعر شوي
3- تذكرة الدخول
4- انصح كل كويتي يزور المكان
شكرا للقريه الشعبيه على الجهود",True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21SRVVubExjVEZxVTA1b1JHVTFjbFJIZFRkWFowRRAB,Nahid Islam,https://www.google.com/maps/contrib/116578923579989420653/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,ChdDSUhNMG9nS0VJQ0FnTUNnd3RuZzJ3RRAB,Peter Kurian,https://www.google.com/maps/contrib/117544334925585418405/reviews?hl=en,5,Edited 2 weeks ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xKcWRXWmZOWFEwTTE5T1NrWlhORTVxUlhsRlIwRRAB,خالد الدوسري,https://www.google.com/maps/contrib/117509551854280301037/reviews?hl=en,5,2 weeks ago,,False,True,False,2026-09-25
